lise_adi,sehir,lise_id
BORSA İSTANBUL RECEPBEY MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAKARYA - FERİZLİ),SAKARYA,13456
ŞEHİT JAN. ONB. ABDİ ALTEMEL ÇOK PROGRAMLI ANADOLU LİSESİ (KAYSERİ - BÜNYAN),KAYSERİ,13457
TAŞKESTİ ÇOK PROGRAMLI ANADOLU LİSESİ (BOLU - MUDURNU),BOLU,13458
ÖZEL DERİNCE AÇI ANADOLU LİSESİ (KOCAELİ - DERİNCE),KOCAELİ,13459
ÖZEL KÖRFEZ UĞUR FEN LİSESİ (KOCAELİ - KÖRFEZ),KOCAELİ,13460
SÖĞÜT ERTUĞRULGAZİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (BİLECİK - SÖĞÜT),BİLECİK,13461
HACI SEVİM YILDIZ-2 MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - İNEGÖL),BURSA,13462
ÖZEL EREĞLİ YÜKSELİŞ ANADOLU LİSESİ (KONYA - EREĞLİ),KONYA,13463
ŞEHİT TURGAY SÜZGEN ANADOLU İMAM HATİP LİSESİ (KIRKLARELİ - BABAESKİ),KIRKLARELİ,13464
ÖZEL MALATYA YENİ HAMLE KOLEJİ FEN LİSESİ (MALATYA - YEŞİLYURT),MALATYA,13465
YAZIHAN ANADOLU LİSESİ (MALATYA - YAZIHAN),MALATYA,13466
KEBAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ELAZIĞ - KEBAN),ELAZIĞ,13467
BESNİ KÖSECELİ ÇOK PROGRAMLI LİSESİ (ADIYAMAN),,13468
ÖZEL ATAK ANADOLU LİSESİ (ADIYAMAN - MERKEZ) (KAPALI),,13469
AYŞIL-OĞUZ BAŞÖZ ÇOK PROGRAMLI ANADOLU LİSESİ (AYDIN - KUŞADASI),AYDIN,13470
ÖZEL MERKEZ TEMEL LİSESİ (ADIYAMAN - MERKEZ),ADIYAMAN,13471
ÖZEL GİRNE KOLEJİ ANADOLU LİSESİ (MALATYA - BATTALGAZİ),MALATYA,13472
TUTLUK ANADOLU LİSESİ (GAZİANTEP - ŞAHİNBEY),GAZİANTEP,13473
ZİYA EREN GÜZEL SANATLAR LİSESİ (BİTLİS - MERKEZ),BİTLİS,13474
BEYKENT MESLEKİ VE TEKNİK ANADOLU LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,13475
ÖZEL ÜMRANİYE BİRİKİM TEMEL LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,13476
KEPEZ ANADOLU LİSESİ (MALATYA - AKÇADAĞ),MALATYA,13477
SARIKÖY ÇOK PROGRAMLI ANADOLU LİSESİ (BALIKESİR - GÖNEN),BALIKESİR,13478
ASLANTEPE TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (MALATYA - BATTALGAZİ),MALATYA,13479
GEBİZ ŞEHİT ABDULLAH KARA ANADOLU LİSESİ (ANTALYA - SERİK),ANTALYA,13480
ÖZEL BATTALGAZİ MİMAR SİNAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (MALATYA - BATTALGAZİ),MALATYA,13481
ÖZEL İBRAHİM YÜCEL KOLEJİ ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,13482
ÖZEL BİLİCAN TEMEL LİSESİ (MUŞ - BULANIK),MUŞ,13483
ÖZEL YOLCULUK ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,13484
BAHRİ ÇOK PROGRAMLI ANADOLU LİSESİ (MALATYA - AKÇADAĞ),MALATYA,13485
KESKİN LİSESİ (KIRIKKALE - KESKİN),KIRIKKALE,13486
BELEN ANADOLU İMAM HATİP LİSESİ (HATAY - BELEN),HATAY,13487
ÖZEL SINAV ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,13488
ŞAMBAYAT ANADOLU LİSESİ (ADIYAMAN - BESNİ),ADIYAMAN,13489
KOZLUCA AHMET YESEVİ ANADOLU LİSESİ (MALATYA - AKÇADAĞ),MALATYA,13490
ÖZEL TUNCELİ UĞUR FEN LİSESİ (TUNCELİ - MERKEZ),TUNCELİ,13491
GÜZELYURT ÇOK PROGRAMLI LİSESİ (MALATYA - HEKİMHAN),MALATYA,13492
ÖZEL ANTAKYA FİNAL TEMEL LİSESİ (HATAY - ANTAKYA),HATAY,13493
ÖZEL MALATYA FIRAT TEMEL LİSESİ (MALATYA - BATTALGAZİ),MALATYA,13494
ÖZEL MAVİ UMUT MESLEKİ VE TEKNİKANADOLU LİSESİ (MARDİN - KIZILTEPE),MARDİN,13495
ÖZEL TED VAN ANADOLU LİSESİ (VAN - TUŞBA),VAN,13496
SANDIKLI KIZ ANADOLU İMAM HATİP LİSESİ (AFYONKARAHİSAR - SANDIKLI),AFYONKARAHİSAR,13497
ŞEHİT NACİ SOYDAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (KAHRAMANMARAŞ - ELBİSTAN),KAHRAMANMARAŞ,13498
CELALEDDİN KARATAY TARIM MESLEKİ VE TEKNİK ANADOLU LİSESİ (KONYA - KARATAY),KONYA,13499
ŞEHİT ALİ TOLGA OCAK ANADOLU LİSESİ (KAHRAMANMARAŞ - ELBİSTAN),KAHRAMANMARAŞ,13500
ÖZEL ISPARTA BİL KOLEJİ ANADOLU LİSESİ (ISPARTA - MERKEZ),ISPARTA,13501
ÖZEL ALTINBAŞAK ANADOLU ÖĞRETMEN LİSESİ (ISPARTA - MERKEZ),ISPARTA,13502
ÖZEL ETİMESGUT SINAV TEMEL LİSESİ (ANKARA - ETİMESGUT),ANKARA,13503
ÖZEL MEKTEBİM MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,13504
KIZILKAYA HACI İBRAHİM ÇELİK ANADOLU LİSESİ (BURDUR - BUCAK),BURDUR,13505
ÖZEL KARŞIYAKA AYYILDIZ ÇARŞI ANADOLU LİSESİ (İZMİR - KARŞIYAKA),İZMİR,13506
MEVLANA ANADOLU İMAM HATİP LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,13507
BAŞMAKÇI ANADOLU İMAM HATİP LİSESİ (AFYONKARAHİSAR - BAŞMAKÇI),AFYONKARAHİSAR,13508
KERİMAN KAMER MESLEKİ VE TEKNİK ANADOLU LİSESİ (DENİZLİ - ÇİVRİL),DENİZLİ,13509
ÖZEL İLK HAMLE ANADOLU LİSESİ (ADANA - ÇUKUROVA),ADANA,13510
ÖZEL BALIKESİR FIRAT FEN LİSESİ (BALIKESİR - KARESİ),BALIKESİR,13511
ÖZEL AYDIN PUSULA TEMEL LİSESİ (AYDIN - EFELER),AYDIN,13512
ÖZEL CENAP DÜZGÜN BAŞARI TEMEL LİSESİ (ANTALYA - SERİK),ANTALYA,13513
ISPARTA ANADOLU TİCARET MESLEK LİSESİ (ISPARTA),,13514
BURSA POLİS KOLEJİ (BURSA - YILDIRIM),BURSA,13515
ÖZEL TOROS SEMA ANADOLU LİSESİ (ANTALYA - MANAVGAT),ANTALYA,13516
KARAHALLI VEYİS TURAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (UŞAK - KARAHALLI),UŞAK,13517
ÖZEL AYKUŞAĞI KOLEJİ ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,13518
MERKEZ MERYEM ALBAYRAK MESLEKİ VE TEKNİK ANADOLU LİSESİ (ISPARTA - MERKEZ),ISPARTA,13519
MESLEKİ EĞİTİM MERKEZİ (SAKARYA - AKYAZI),SAKARYA,13520
ŞEHİT ERKAN PALA ANADOLU LİSESİ (ISPARTA - MERKEZ),ISPARTA,13521
EĞİRDİR NAFİZ YÜREKLİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ISPARTA - EĞİRDİR),ISPARTA,13522
ÖZEL ATA LİDER ANADOLU LİSESİ (ESKİŞEHİR - TEPEBAŞI),ESKİŞEHİR,13523
ÖZEL PUSULAM ANADOLU LİSESİ (DENİZLİ - MERKEZEFENDİ),DENİZLİ,13524
ÖZEL UĞUR TEMEL LİSESİ (ZONGULDAK - MERKEZ),ZONGULDAK,13525
ÖZEL ÇUKUROVA MESLEKİ VE TEKNİK ANADOLU LİSESİ (MERSİN - TARSUS),MERSİN,13526
ÖZEL ALANYA DOĞA ANADOLU LİSESİ (ANTALYA - ALANYA),ANTALYA,13527
YATAĞAN MÜFTÜ ARİF AKŞİT MESLEKİ VE TEKNİK ANADOLU LİSESİ (DENİZLİ - SERİNHİSAR),DENİZLİ,13528
HASANKEYF ANADOLU İMAM HATİP LİSESİ (BATMAN - HASANKEYF),BATMAN,13529
SÜTÇÜLER ANADOLU İMAM HATİP LİSESİ (ISPARTA - SÜTÇÜLER),ISPARTA,13530
TAŞOLUK ÇOK PROGRAMLI ANADOLU LİSESİ (AFYONKARAHİSAR - SİNANPAŞA),AFYONKARAHİSAR,13531
ÇAMELİ ANADOLU İMAM HATİP LİSESİ (DENİZLİ - ÇAMELİ),DENİZLİ,13532
HALİL İBRAHİM BOZ ANADOLU İMAM HATİP LİSESİ (MUĞLA - KAVAKLIDERE),MUĞLA,13533
ŞEHİT ŞÜKRÜ BAYRAKCI KIZ ANADOLU İMAM HATİP LİSESİ (AFYONKARAHİSAR - DİNAR),AFYONKARAHİSAR,13534
ÇİNE ANADOLU İMAM HATİP LİSESİ (AYDIN - ÇİNE),AYDIN,13535
HAYDARLI ÇOK PROGRAMLI ANADOLU LİSESİ (AFYONKARAHİSAR - DİNAR),AFYONKARAHİSAR,13536
HÜYÜK MAKBULE-DURMUŞ AKKUŞ ANADOLU İMAM HATİP LİSESİ (KONYA - HÜYÜK),KONYA,13537
ILGIN KIZ ANADOLU İMAM HATİP LİSESİ (KONYA - ILGIN),KONYA,13538
KAYHAN 75. YIL MESLEKİ VE TEKNİK ANADOLU LİSESİ (DENİZLİ - PAMUKKALE),DENİZLİ,13539
ÖZEL ÇİNE MARMARA ANADOLU LİSESİ (AYDIN - ÇİNE),AYDIN,13540
UZUNPINAR 70. YIL ANADOLU LİSESİ (DENİZLİ - PAMUKKALE),DENİZLİ,13541
ÖZEL BİLGE EĞİTİM TEMEL LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,13542
PAYALLAR ÇOK PROGRAMLI ANADOLU LİSESİ (ANTALYA - ALANYA),ANTALYA,13543
ULUBORLU CUMHURİYET ANADOLU LİSESİ (ISPARTA - ULUBORLU),ISPARTA,13544
GELENDOST MESLEKİ VE TEKNİK ANADOLU LİSESİ (ISPARTA - GELENDOST),ISPARTA,13545
KARAADİLLİ ANADOLU LİSESİ (AFYONKARAHİSAR - ŞUHUT),AFYONKARAHİSAR,13546
ÖZEL ZAFER ANADOLU LİSESİ (AFYONKARAHİSAR - MERKEZ),AFYONKARAHİSAR,13547
ŞEHİT ZAFER İPEK ANADOLU LİSESİ (BİLECİK - BOZÜYÜK),BİLECİK,13548
AKSU KIZ ANADOLU İMAM HATİP LİSESİ (ANTALYA - AKSU),ANTALYA,13549
BURDUR MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURDUR - MERKEZ),BURDUR,13550
BOZKURT ANADOLU LİSESİ (DENİZLİ - BOZKURT),DENİZLİ,13551
DENİZLİ BOZKURT SPOR LİSESİ (DENİZLİ - BOZKURT),DENİZLİ,13552
KEPSUT ÇOK PROGRAMLI ANADOLU LİSESİ (BALIKESİR - KEPSUT),BALIKESİR,13553
ÖZEL ENLEM KOLEJİ ANADOLU LİSESİ (ANTALYA - DÖŞEMEALTI),ANTALYA,13554
ATATÜRK MESLEKİ VE TEKNİK ANADOLU LİSESİ (KARS - MERKEZ),KARS,13555
GELENDOST ANADOLU İMAM HATİP LİSESİ (ISPARTA - GELENDOST),ISPARTA,13556
ÖZEL OĞUZ FEN BİLİMLERİ TEMEL LİSESİ (KONYA - MERAM),KONYA,13557
ÖZEL KORKUTELİ TEMEL LİSESİ (ANTALYA - KORKUTELİ),ANTALYA,13558
MUŞ REKABET KURUMU MESLEKİ VE TEKNİK ANADOLU LİSESİ (MUŞ - MERKEZ),MUŞ,13559
ANKARA JANDARMA ASTSUBAY HAZIRLAMA O (ANKARA),,13560
AKSU VALİ ERTOKUŞ BEY ANADOLU İMAM HATİP LİSESİ (ANTALYA - AKSU),ANTALYA,13561
GÜRKAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ISPARTA - MERKEZ),ISPARTA,13562
MALKARA ANADOLU İMAM HATİP LİSESİ (TEKİRDAĞ - MALKARA),TEKİRDAĞ,13563
DOĞANHİSAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (KONYA - DOĞANHİSAR),KONYA,13564
ÖZEL ANKARA DARÜŞŞİFA POLATLI MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - POLATLI),ANKARA,13565
GÜNEY ÇOK PROGRAMLI ANADOLU LİSESİ (DENİZLİ - GÜNEY),DENİZLİ,13566
ÖZEL AFŞİN İBNİ SİNA MESLEKİ VE TEKNİK ANADOLU LİSESİ (KAHRAMANMARAŞ - AFŞİN),KAHRAMANMARAŞ,13567
ADIYAMAN SPOR LİSESİ (ADIYAMAN - MERKEZ),ADIYAMAN,13568
KEÇİBORLU UÇAK BAKIM TEKNOLOJİSİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ISPARTA - KEÇİBORLU),ISPARTA,13569
ŞARKİKARAAĞAC LİSESİ (ISPARTA - ŞARKİKARAAĞAÇ),ISPARTA,13570
ŞEHİT JANDARMA ÜSTEĞMEN MEHMET ESİN ANADOLU İMAM HATİP LİSESİ (AYDIN - BUHARKENT),AYDIN,13571
ÖZEL TİRE SINAV ANADOLU LİSESİ (İZMİR - TİRE),İZMİR,13572
KAZIMKARABEKİR ÇOK PROGRAMLI ANADOLU LİSESİ (KARAMAN - KAZIMKARABEKİR),KARAMAN,13573
ÖZEL SANDIKLI MEKTEBİM FEN LİSESİ (AFYONKARAHİSAR - SANDIKLI),AFYONKARAHİSAR,13574
ÖZEL FİNAL TEMEL LİSESİ (ZONGULDAK - EREĞLİ),ZONGULDAK,13575
ÖZEL SAFRANBOLU FİNAL TEMEL LİSESİ (KARABÜK - SAFRANBOLU),KARABÜK,13576
ÖZEL NESİBE AYDIN YILDIZLAR TEMEL LİSESİ (ANKARA - ÇANKAYA),ANKARA,13577
ÖZEL KIZILAY ÇÖZÜM TEMEL LİSESİ (ANKARA - ÇANKAYA),ANKARA,13578
ÖZEL BURSA BADEMLİ FEN LİSESİ (BURSA - OSMANGAZİ),BURSA,13579
ÖZEL SAFA ALİ RIZA ÖZDERİCİ FEN LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,13580
ÖZEL ADANA DOĞA FEN VE TEKNOLOJİ LİSESİ (ADANA - ÇUKUROVA),ADANA,13581
ÖZEL ANKARA MAYA FEN VE TEKNOLOJİ LİSESİ (ANKARA - GÖLBAŞI),ANKARA,13582
ÖZEL BİRKENT FEN LİSESİ (ANKARA - ÇANKAYA),ANKARA,13583
ÖZEL ANKARA TEKNOLOJİ KOLEJİ ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,13584
ÖZEL ETİMESGUT TEKNOKENT KOLEJİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,13585
ÖZEL DENİZLİ MEKTEBİM ANADOLU LİSESİ (DENİZLİ - MERKEZEFENDİ),DENİZLİ,13586
ÖZEL GEBZE BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (KOCAELİ - GEBZE),KOCAELİ,13587
ÖMER FARUK KARABUCAK ANADOLU İMAM HATİP LİSESİ (ADANA - SEYHAN),ADANA,13588
KARAPINAR ANADOLU İMAM HATİP LİSESİ (KONYA - KARAPINAR),KONYA,13589
TUFANBEYLİ ANADOLU İMAM HATİP LİSESİ (ADANA - TUFANBEYLİ),ADANA,13590
ÖZEL TARSUS GELECEK ANADOLU LİSESİ (MERSİN - TARSUS),MERSİN,13591
DARGEÇİT ANADOLU İMAM HATİP LİSESİ (MARDİN - DARGEÇİT),MARDİN,13592
SARIVELİLER MUSTAFA BARCIN ANADOLU İMAM HATİP LİSESİ (KARAMAN - SARIVELİLER),KARAMAN,13593
ŞEHİT SERDAL GÜNEŞ ANADOLU İMAM HATİP LİSESİ (NİĞDE - MERKEZ),NİĞDE,13594
ÖZEL GÖKKUŞAĞI KOLEJİ ANADOLU LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,13595
ŞEHİT İSA ÖZKAN ANADOLU İMAM HATİP LİSESİ (BURSA - BÜYÜKORHAN),BURSA,13596
BÜNYAN TİCARET MESLEK LİSESİ (KAYSERİ),,13597
CİDE ÇOK PROGRAMLI ANADOLU LİSESİ (KASTAMONU - CİDE),KASTAMONU,13598
ÖZEL SUNGURBEY ANADOLU SAĞLIK MESLEK LİSESİ (NİĞDE - MERKEZ),NİĞDE,13599
ÖZEL BOZÜYÜK SINAV TEMEL LİSESİ (BİLECİK - BOZÜYÜK),BİLECİK,13600
ÖZEL YILDIRAY KAVRAM TEMEL LİSESİ (KOCAELİ - GEBZE),KOCAELİ,13601
ÖZEL NİĞDE FİNAL AKADEMİ FEN LİSESİ (NİĞDE - MERKEZ),NİĞDE,13602
ŞEHİT ÖMER HALİSDEMİR MESLEKİ VE TEKNİK ANADOLU LİSESİ (NİĞDE - BOR),NİĞDE,13603
MUSTAFA ASIM KÖKSAL ANADOLU İMAM HATİP LİSESİ (KAYSERİ - DEVELİ),KAYSERİ,13604
ALİBEYHÜYÜĞÜ ANADOLU İMAM HATİP LİSESİ (KONYA - ÇUMRA),KONYA,13605
ÇİFTLİK ANADOLU İMAM HATİP LİSESİ (NİĞDE - ÇİFTLİK),NİĞDE,13606
ÜMMÜ GÜLSÜM KIZ ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - HALFETİ),ŞANLIURFA,13607
YEŞİLGÖLCÜK ŞEHİT RECEP TEKTAŞ ÇOK PROGRAMLI ANADOLU LİSESİ (NİĞDE - MERKEZ),NİĞDE,13608
ÖZEL İKEM FEN LİSESİ (HATAY - ARSUZ),HATAY,13609
15 TEMMUZ ŞEHİTLERİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (KONYA - BOZKIR),KONYA,13610
KIZILCAHAMAM HALİDE EDİP MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - KIZILCAHAMAM),ANKARA,13611
SARISALKIM BEYZA ÖMER GÖZERİ ÇOK PROGRAMLI ANADOLU LİSESİ (GAZİANTEP - ŞAHİNBEY),GAZİANTEP,13612
ÖZEL PENDİK TEKNOKENT KOLEJİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - PENDİK),İSTANBUL,13613
ALİ HASAN COŞKUN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,13614
BEKİR-SACİDE-FİLİZ KELEŞOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (MANİSA - KULA),MANİSA,13615
KÜTAHYA AHMET YAKUPOĞLU GÜZEL SANATLAR LİSESİ (KÜTAHYA - MERKEZ),KÜTAHYA,13616
HACI İSMAİL KAVLU KIZ ANADOLU İMAM HATİP LİSESİ (ÇORUM - İSKİLİP),ÇORUM,13617
ÖZEL KONYA UĞUR ANADOLU LİSESİ (KONYA - SELÇUKLU),KONYA,13618
ÖZEL HOPA TEMEL LİSESİ (ARTVİN - HOPA),ARTVİN,13619
MİLLİ İRADE MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - EYYÜBİYE),ŞANLIURFA,13620
ATA İÇİL ANADOLU LİSESİ (KONYA - KADINHANI),KONYA,13621
NECMİYE-MEHMET YAZICI KIZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (AKSARAY - MERKEZ),AKSARAY,13622
TUZLUKÇU ŞEHİT BİROL DAĞLI ÇOK PROGRAMLI ANADOLU LİSESİ (KONYA - TUZLUKÇU),KONYA,13623
AKÇAŞEHİR ÇOK PROGRAMLI ANADOLU LİSESİ (KARAMAN - MERKEZ),KARAMAN,13624
DEMİRCİ ÇOK PROGRAMLI ANADOLU LİSESİ (AKSARAY - GÜLAĞAÇ),AKSARAY,13625
ÖZEL AFŞİN FİNAL FEN LİSESİ (KAHRAMANMARAŞ - AFŞİN),KAHRAMANMARAŞ,13626
ÖZEL MERTER ANADOLU LİSESİ (MUĞLA - BODRUM),MUĞLA,13627
ÖZEL AYDIN MURAT YILDIRIM FEN LİSESİ (AYDIN - EFELER),AYDIN,13628
ÖZEL RENK ANADOLU LİSESİ (İZMİR - BORNOVA),İZMİR,13629
MARMARA ÜNİVERSİTESİ ABDÜLKADİR MERAGİ GÜZEL SANATLAR LİSESİ (İSTANBUL - PENDİK),İSTANBUL,13630
ÖZEL TİMUR ARSLAN FEN LİSESİ (İZMİR - ÇİĞLİ),İZMİR,13631
ÖZEL KORDON TEMEL LİSESİ (İZMİR - KONAK),İZMİR,13632
ÖZEL ÖNCÜ TEMEL LİSESİ (İZMİR - KARŞIYAKA),İZMİR,13633
FOÇA HALİM FOÇALI MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - FOÇA),İZMİR,13634
ÖZEL İZMİR DOKUZ EYLÜL KOLEJİ FEN LİSESİ (İZMİR - GAZİEMİR),İZMİR,13635
MİYASE DURMUŞ TANIŞ ANADOLU İMAM HATİP LİSESİ (UŞAK - BANAZ),UŞAK,13636
HİTİT MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇORUM - MERKEZ),ÇORUM,13637
ÖZEL ÇORUM MURAT YILDIRIM MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇORUM - MERKEZ),ÇORUM,13638
TOBB-OSB MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇORUM - MERKEZ),ÇORUM,13639
GÜLBEYAZ SÜMER ANADOLU LİSESİ (KIRIKKALE - MERKEZ),KIRIKKALE,13640
ÖZEL ÇORUM SAMANYOLU ANADOLU ÖĞRETMEN LİSESİ (ÇORUM - MERKEZ),ÇORUM,13641
SİMAV GÜLİZAR EREN MESLEKİ VE TEKNİK ANADOLU LİSESİ (KÜTAHYA - SİMAV),KÜTAHYA,13642
MECİTÖZÜ ANADOLU İMAM HATİP LİSESİ (ÇORUM - MECİTÖZÜ),ÇORUM,13643
SARAYKÖY ANADOLU İMAM HATİP LİSESİ (DENİZLİ - SARAYKÖY),DENİZLİ,13644
ÖZEL EFLATUN MESLEKİ VE TEKNİK ANADOLU LİSESİ (DİYARBAKIR - SUR),DİYARBAKIR,13645
ÖZEL FORMÜL TEMEL LİSESİ (ANKARA - ETİMESGUT),ANKARA,13646
ŞEHİT ORHAN DURUKAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ŞEREFLİKOÇHİSAR),ANKARA,13647
BOR BAHÇELİ ATATÜRK LİSESİ,,13648
KESKİN ANADOLU İMAM HATİP LİSESİ (KIRIKKALE - KESKİN),KIRIKKALE,13649
MECİTÖZÜ ŞEHİT MAHMUT DAŞTAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇORUM - MECİTÖZÜ),ÇORUM,13650
YUNUS EMRE ÇOK PROGRAMLI ANADOLU LİSESİ (KARAMAN - SARIVELİLER),KARAMAN,13651
BİLGE KAĞAN ANADOLU LİSESİ (ÇORUM - MERKEZ),ÇORUM,13652
İSKİLİP MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇORUM - İSKİLİP),ÇORUM,13653
ORHAN ŞAİK GÖKYAY GÜZEL SANATLAR LİSESİ (KASTAMONU - MERKEZ),KASTAMONU,13654
ÖZEL DİNAMİK ANADOLU LİSESİ (SAMSUN - İLKADIM),SAMSUN,13655
ŞEHİT DAVUT ALİ KARADAĞ MESLEKİ VE TEKNİK ANADOLU LİSESİ (KOCAELİ - ÇAYIROVA),KOCAELİ,13656
KIYIKÖY ANADOLU LİSESİ (KIRKLARELİ - VİZE),KIRKLARELİ,13657
KEŞAN FERİDE MEHMET ÇUHACI MESLEKİ VE TEKNİK ANADOLU LİSESİ (EDİRNE - KEŞAN),EDİRNE,13658
GÜNEYKAYA ANADOLU LİSESİ (SİVAS - YILDIZELİ),SİVAS,13659
GİRESUN FATİH TİCARET MESLEKİ VE TEKNİK ANADOLU LİSESİ (GİRESUN - MERKEZ),GİRESUN,13660
ÖZEL ÇORLU ANADOLU LİSESİ (TEKİRDAĞ - ÇORLU),TEKİRDAĞ,13661
VİZE MESLEKİ VE TEKNİK ANADOLU LİSESİ (KIRKLARELİ - VİZE),KIRKLARELİ,13662
CEVAT KOÇAK MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - SARIYER),İSTANBUL,13663
ÖZEL YAVUZLAR TEMEL LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,13664
ÖZEL EDİRNE BALKAN TEMEL LİSESİ (EDİRNE - MERKEZ),EDİRNE,13665
İPSALA ANADOLU İMAM HATİP LİSESİ (EDİRNE - İPSALA),EDİRNE,13666
PINARHİSAR KAYNARCA LİSESİ (KIRKLARELİ),,13667
KOÇARLI ADNAN MENDERES ANADOLU İMAM HATİP LİSESİ (AYDIN - KOÇARLI),AYDIN,13668
ÖZEL GENÇ DEĞİŞİM MESLEKİ VE TEKNİK ANADOLU LİSESİ (KIRKLARELİ - LÜLEBURGAZ),KIRKLARELİ,13669
ÖZEL KARTAL AÇI MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,13670
VELİKÖY ORGANİZE SANAYİ BÖLGESİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (TEKİRDAĞ - ÇERKEZKÖY),TEKİRDAĞ,13671
MİRCİLER TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (BALIKESİR - GÖNEN),BALIKESİR,13672
YÜKSEL KAYA MESLEKİ EĞİTİM MERKEZİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,13673
GÖKÇEADA MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇANAKKALE - GÖKÇEADA),ÇANAKKALE,13674
KIRKLARELİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (KIRKLARELİ - MERKEZ),KIRKLARELİ,13675
PAZARLAR SPOR LİSESİ (KÜTAHYA - PAZARLAR),KÜTAHYA,13676
ÖZEL FATİH TOPKAPI ANADOLU ÖĞRETMEN LİSESİ (İSTANBUL - ZEYTİNBURNU),İSTANBUL,13677
BAŞÇİFTLİK ŞEHİT MURAT KILINÇ ÇOK PROGRAMLI ANADOLU LİSESİ (TOKAT - BAŞÇİFTLİK),TOKAT,13678
ÖZEL BURSA UĞUR TEMEL LİSESİ (BURSA - NİLÜFER),BURSA,13679
ÖZEL ALPASLAN ALİ CAN ANADOLU LİSESİ (BURDUR - MERKEZ),BURDUR,13680
ÖZEL GEBZE FİNAL TEMEL LİSESİ (KOCAELİ - GEBZE),KOCAELİ,13681
SÜRMENE TÜRK TELEKOM MESLEKİ VE TEKNİK ANADOLU LİSESİ (TRABZON - SÜRMENE),TRABZON,13682
SÜLEYMANPAŞA TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (TEKİRDAĞ - SÜLEYMANPAŞA),TEKİRDAĞ,13683
ÖZEL YENİ ATALAR ANADOLU LİSESİ,,13684
PEHLİVANKÖY ANADOLU LİSESİ (KIRKLARELİ - PEHLİVANKÖY),KIRKLARELİ,13685
ÖZEL YENİ VİZYON ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,13686
ÖZEL ARI MAYA ANADOLU LİSESİ (MARDİN - MİDYAT),MARDİN,13687
KUMBURGAZ MEHMET ERÇAĞ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,13688
