yop_kodu,year,ortalama_tercih_edilme_sirasi_A,ortalama_yerlesen_tercih_sirasi_B,marka_etkinlik_degeri_A_div_B
101411301,2023,9.9,5.3,1.87
101411301,2024,9.9,8.1,1.22
101411319,2022,9.7,4.5,2.16
101411319,2023,9.4,4.2,2.24
101411319,2024,8.1,5.4,1.5
101490295,2022,7.7,3.9,1.97
101490295,2023,7.4,3.5,2.11
101490295,2024,6.1,4.2,1.45
101490363,2022,9.3,7.3,1.27
101490363,2023,9.5,5.9,1.61
101490363,2024,8.5,8.4,1.01
101490364,2022,10.5,7.7,1.36
101490364,2023,9.7,6.8,1.43
101490364,2024,9.1,8.1,1.12
101490366,2022,11.6,9.1,1.27
101490366,2023,11.2,7.7,1.45
101490366,2024,10.1,8.3,1.22
101490367,2022,10.1,11.6,0.87
101490367,2023,9.8,8.4,1.17
101490367,2024,9.1,6.2,1.47
101490393,2022,10.9,7.1,1.54
101490393,2023,9.0,6.0,1.5
101490393,2024,8.8,6.9,1.28
101490394,2022,10.1,5.5,1.84
101490394,2023,9.3,3.9,2.38
101490394,2024,9.1,4.8,1.9
101490403,2022,10.7,7.4,1.45
101490403,2023,11.5,7.1,1.62
101490403,2024,10.9,9.1,1.2
101490406,2022,9.5,4.9,1.94
101490406,2023,8.7,4.3,2.02
101490406,2024,9.5,7.2,1.32
101490408,2022,7.8,6.2,1.26
101490408,2023,7.6,8.5,0.89
101490408,2024,7.6,6.5,1.17
101490467,2022,11.2,9.7,1.15
101490467,2023,9.9,6.8,1.46
101490467,2024,9.5,11.1,0.86
101490468,2022,10.0,5.4,1.85
101490468,2023,9.0,4.5,2.0
101490468,2024,9.0,5.8,1.55
101490469,2022,8.6,2.6,3.31
101490469,2023,7.9,1.3,6.08
101490469,2024,6.5,2.3,2.83
101490471,2022,8.9,4.8,1.85
101490471,2023,8.6,3.4,2.53
101490471,2024,5.8,4.4,1.32
101490472,2022,8.6,5.7,1.51
101490472,2023,8.0,6.4,1.25
101490472,2024,7.9,8.1,0.98
101490473,2022,9.9,10.1,0.98
101490473,2023,9.4,6.7,1.4
101490473,2024,9.6,7.0,1.37
101490474,2022,11.4,9.9,1.15
101490474,2023,13.1,8.3,1.58
101490474,2024,11.0,9.6,1.15
101490475,2022,10.6,8.8,1.2
101490475,2023,10.4,8.4,1.24
101490475,2024,10.4,9.8,1.06
101490476,2022,9.8,9.1,1.08
101490476,2023,9.5,7.0,1.36
101490476,2024,10.6,9.4,1.13
101490480,2022,10.1,8.6,1.17
101490480,2023,12.2,7.8,1.56
101490480,2024,10.4,6.3,1.65
101490481,2022,10.4,6.8,1.53
101490481,2023,12.1,8.3,1.46
101490481,2024,11.4,9.0,1.27
101490495,2022,12.9,9.8,1.32
101490495,2023,13.8,9.8,1.41
101490558,2022,8.2,3.9,2.1
101490558,2023,8.5,4.3,1.98
101490558,2024,7.8,3.3,2.36
101490565,2022,7.0,3.4,2.06
101490565,2023,6.8,3.0,2.27
101490565,2024,7.1,1.6,4.44
101490572,2022,8.5,6.2,1.37
101490572,2023,8.1,5.9,1.37
101490572,2024,8.4,6.0,1.4
101490579,2022,8.8,3.9,2.26
101490579,2023,8.5,3.7,2.3
101490579,2024,7.8,3.4,2.29
101490586,2022,7.5,3.2,2.34
101490586,2023,7.1,2.8,2.54
101490586,2024,7.6,2.4,3.17
101490593,2022,8.5,3.2,2.66
101490593,2023,8.2,2.8,2.93
101490593,2024,8.3,3.0,2.77
101490600,2022,10.2,8.2,1.24
101490600,2023,9.3,6.3,1.48
101490600,2024,9.3,7.0,1.33
101490607,2022,8.9,5.3,1.68
101490607,2023,8.2,4.4,1.86
101490607,2024,8.3,2.6,3.19
101490621,2022,9.2,4.3,2.14
101490621,2023,9.6,4.0,2.4
101490621,2024,9.4,7.5,1.25
101490628,2022,9.4,2.4,3.92
101490628,2023,9.5,2.8,3.39
101490628,2024,9.4,5.0,1.88
101490635,2022,10.2,5.9,1.73
101490635,2023,10.2,4.7,2.17
101490635,2024,9.7,5.3,1.83
101490866,2024,9.3,9.0,1.03
101490873,2024,9.3,6.2,1.5
101490880,2024,8.3,5.9,1.41
101490887,2024,11.3,10.2,1.11
101490894,2024,10.6,7.2,1.47
200210025,2022,9.6,8.9,1.08
200210025,2023,9.6,7.1,1.35
200210025,2024,9.0,9.7,0.93
200210034,2022,8.6,4.0,2.15
200210034,2023,8.6,5.5,1.56
200210034,2024,8.0,2.8,2.86
200210052,2022,9.7,11.0,0.88
200210052,2023,8.6,4.0,2.15
200210052,2024,11.8,9.8,1.2
200210104,2022,9.0,5.1,1.76
200210104,2023,8.3,2.7,3.07
200210104,2024,8.9,4.9,1.82
200210113,2022,9.0,8.3,1.08
200210113,2023,8.4,7.8,1.08
200210113,2024,9.0,6.7,1.34
200210131,2022,9.6,9.3,1.03
200210131,2023,8.0,3.0,2.67
200210131,2024,9.6,10.0,0.96
200210149,2022,10.2,6.0,1.7
200210149,2023,9.5,2.3,4.13
200210149,2024,8.5,4.5,1.89
200210167,2022,10.9,5.8,1.88
200210167,2023,9.5,8.8,1.08
200210167,2024,10.2,11.0,0.93
200210176,2022,10.7,5.8,1.84
200210176,2023,10.1,4.4,2.3
200210176,2024,9.3,5.7,1.63
200210194,2022,8.8,3.6,2.44
200210194,2023,8.9,6.2,1.44
200210194,2024,8.6,13.5,0.64
200210201,2022,9.8,5.0,1.96
200210201,2023,8.7,3.9,2.23
200210201,2024,7.8,4.7,1.66
200210228,2022,9.8,8.7,1.13
200210228,2023,9.4,7.4,1.27
200210228,2024,9.0,11.8,0.76
200210282,2022,9.9,4.8,2.06
200210282,2023,9.3,7.4,1.26
200210282,2024,9.1,11.6,0.78
200210291,2022,9.9,3.6,2.75
200210291,2023,8.9,4.1,2.17
200210291,2024,8.7,3.4,2.56
200210316,2022,8.4,9.3,0.9
200210316,2023,9.3,7.9,1.18
200210316,2024,9.3,9.9,0.94
200210343,2022,8.8,5.4,1.63
200210343,2023,8.3,6.6,1.26
200210343,2024,10.6,7.2,1.47
200210352,2022,8.8,6.5,1.35
200210352,2023,7.9,5.0,1.58
200210352,2024,11.6,4.5,2.58
200210379,2022,10.4,6.2,1.68
200210379,2023,9.4,9.1,1.03
200210379,2024,10.2,7.8,1.31
200210404,2022,10.2,9.1,1.12
200210404,2023,9.7,8.0,1.21
200210404,2024,9.5,7.0,1.36
200210413,2022,8.6,5.7,1.51
200210413,2023,8.3,4.3,1.93
200210413,2024,9.9,5.6,1.77
200210431,2022,10.1,8.5,1.19
200210431,2023,9.1,6.3,1.44
200210431,2024,9.3,13.0,0.72
200210449,2022,10.8,7.0,1.54
200210449,2023,11.2,5.2,2.15
200210449,2024,12.2,5.9,2.07
200210467,2022,10.7,10.6,1.01
200210467,2023,9.6,8.6,1.12
200210467,2024,11.3,13.3,0.85
200210476,2022,10.6,6.0,1.77
200210476,2023,10.7,6.6,1.62
200210494,2022,9.7,13.8,0.7
200210494,2023,8.8,7.3,1.21
200210494,2024,11.1,12.0,0.92
200210501,2022,8.8,4.6,1.91
200210501,2023,9.6,7.0,1.37
200210501,2024,11.6,5.5,2.11
200210555,2022,8.8,5.8,1.52
200210555,2023,9.2,9.2,1.0
200210555,2024,9.2,6.8,1.35
200210582,2022,8.5,7.2,1.18
200210582,2023,8.2,7.3,1.12
200210582,2024,7.6,7.7,0.99
200210661,2022,10.5,8.4,1.25
200210661,2023,8.8,4.4,2.0
200210661,2024,11.5,10.0,1.15
200210688,2022,11.4,12.3,0.93
200210688,2023,9.6,8.4,1.14
200210688,2024,10.1,9.3,1.09
200210704,2022,10.3,12.1,0.85
200210704,2023,9.7,8.9,1.09
200210704,2024,10.1,11.3,0.89
200210722,2022,8.9,10.8,0.82
200210722,2023,9.2,6.8,1.35
200210722,2024,9.7,6.5,1.49
200210749,2022,8.4,7.6,1.11
200210749,2023,8.5,6.8,1.25
200210749,2024,8.8,5.8,1.52
200210758,2022,10.5,14.0,0.75
200210758,2023,9.3,12.0,0.78
200210758,2024,9.9,11.0,0.9
200210776,2022,7.9,4.0,1.98
200210776,2023,8.2,3.2,2.56
200210776,2024,8.2,9.4,0.87
200210785,2022,9.3,4.0,2.33
200210785,2023,7.9,2.1,3.76
200210785,2024,7.8,3.5,2.23
200210794,2022,9.8,5.5,1.78
200210794,2023,9.0,4.3,2.09
200210794,2024,8.2,4.0,2.05
200210819,2022,9.3,5.9,1.58
200210819,2023,9.4,5.3,1.77
200210819,2024,10.9,3.5,3.11
200210828,2022,10.9,4.7,2.32
200210828,2023,10.3,8.1,1.27
200210828,2024,11.2,5.0,2.24
200211377,2022,7.5,6.4,1.17
200211377,2023,7.7,7.7,1.0
200211377,2024,8.1,4.4,1.84
200211395,2022,9.8,11.5,0.85
200211395,2023,10.2,7.0,1.46
200211395,2024,9.3,10.6,0.88
200211402,2022,10.9,6.0,1.82
200211402,2023,9.3,4.1,2.27
200211402,2024,9.4,4.1,2.29
200211456,2022,5.2,2.5,2.08
200211456,2023,6.2,2.3,2.7
200211456,2024,5.4,2.2,2.45
200211465,2022,5.9,3.7,1.59
200211465,2023,5.4,3.5,1.54
200211465,2024,5.9,4.0,1.48
200211483,2022,8.6,5.3,1.62
200211483,2023,8.0,3.9,2.05
200211483,2024,7.6,2.8,2.71
200211517,2022,7.1,3.5,2.03
200211517,2023,6.9,2.8,2.46
200211517,2024,7.1,6.5,1.09
200211526,2022,8.2,4.5,1.82
200211526,2023,7.8,3.4,2.29
200211526,2024,7.4,4.0,1.85
200211589,2022,7.6,1.5,5.07
200211589,2023,8.7,5.8,1.5
200211589,2024,9.0,10.8,0.83
200211598,2022,8.7,3.5,2.49
200211598,2023,7.6,4.2,1.81
200211598,2024,8.9,3.8,2.34
200211659,2022,8.2,3.5,2.34
200211659,2023,8.8,6.4,1.38
200211659,2024,9.2,14.8,0.62
200211686,2022,9.9,9.3,1.06
200211686,2023,9.8,11.3,0.87
200211686,2024,9.1,5.6,1.62
200290136,2022,9.6,5.8,1.66
200290136,2023,10.5,4.6,2.28
200290136,2024,10.1,7.7,1.31
200290140,2022,9.4,5.4,1.74
200290140,2023,11.9,7.2,1.65
200290140,2024,11.2,5.4,2.07
200290141,2022,10.2,5.5,1.85
200290141,2023,11.0,8.6,1.28
200290141,2024,10.7,9.6,1.11
200290142,2022,8.9,6.1,1.46
200290142,2023,11.5,8.0,1.44
200290142,2024,10.4,8.4,1.24
200290151,2022,7.3,7.5,0.97
200290151,2023,8.2,10.8,0.76
200290151,2024,8.2,7.4,1.11
200290153,2022,6.9,7.3,0.95
200290153,2023,7.7,7.6,1.01
200290153,2024,6.7,6.4,1.05
200290155,2022,8.3,4.8,1.73
200290155,2023,7.6,9.2,0.83
200290155,2024,9.1,10.8,0.84
200290156,2022,8.8,6.1,1.44
200290156,2023,8.5,5.0,1.7
200290156,2024,8.3,3.6,2.31
200290157,2022,8.5,4.3,1.98
200290157,2023,7.5,4.8,1.56
200290157,2024,8.6,6.6,1.3
200290159,2022,7.5,7.7,0.97
200290159,2023,6.8,4.8,1.42
200290159,2024,7.0,1.7,4.12
200290160,2022,9.6,7.0,1.37
200290160,2023,8.7,6.0,1.45
200290160,2024,7.9,6.9,1.14
200290161,2022,8.7,4.4,1.98
200290161,2023,8.4,3.5,2.4
200290161,2024,12.2,7.5,1.63
200290162,2022,8.2,4.7,1.74
200290162,2023,7.8,5.4,1.44
200290162,2024,7.9,3.0,2.63
200290163,2022,8.7,4.8,1.81
200290163,2023,7.1,2.4,2.96
200290163,2024,8.0,3.4,2.35
200290165,2022,10.8,9.7,1.11
200290165,2023,9.7,5.5,1.76
200290165,2024,9.5,3.9,2.44
200290166,2022,10.5,4.9,2.14
200290166,2023,8.9,3.4,2.62
200290166,2024,7.7,3.0,2.57
200290167,2022,10.1,3.9,2.59
200290167,2023,10.0,3.7,2.7
200290167,2024,7.5,2.8,2.68
200290168,2022,9.3,7.3,1.27
200290168,2023,10.3,4.8,2.15
200290168,2024,12.2,5.5,2.22
200290169,2022,9.9,8.1,1.22
200290169,2023,9.2,7.6,1.21
200290169,2024,10.7,11.3,0.95
200290170,2022,9.9,7.0,1.41
200290170,2023,9.1,6.9,1.32
200290170,2024,9.2,4.7,1.96
200290171,2022,8.0,5.0,1.6
200290171,2023,8.3,7.1,1.17
200290171,2024,9.0,8.2,1.1
200290172,2022,7.9,5.3,1.49
200290172,2023,8.3,3.5,2.37
200290172,2024,9.5,4.3,2.21
200290173,2022,8.9,5.6,1.59
200290173,2023,9.1,3.9,2.33
200290173,2024,11.3,5.1,2.22
200290174,2022,8.7,8.8,0.99
200290174,2023,8.6,5.8,1.48
200290174,2024,8.4,6.6,1.27
200290175,2022,8.2,6.4,1.28
200290175,2023,7.3,3.4,2.15
200290175,2024,7.6,3.8,2.0
200290176,2022,10.3,6.0,1.72
200290176,2023,12.7,16.8,0.76
200290176,2024,11.5,7.8,1.47
200290177,2022,9.8,7.8,1.26
200290177,2023,10.2,7.3,1.4
200290177,2024,9.0,3.9,2.31
200290208,2022,8.3,4.4,1.89
200290208,2024,8.7,4.5,1.93
200290215,2022,9.4,6.3,1.49
200290215,2023,8.4,5.8,1.45
200290215,2024,7.8,4.6,1.7
200290222,2022,8.9,5.4,1.65
200290222,2023,8.6,5.6,1.54
200290222,2024,8.3,3.4,2.44
200290229,2022,10.0,5.2,1.92
200290229,2023,9.2,6.3,1.46
200290229,2024,8.8,5.4,1.63
200290236,2022,8.7,5.9,1.47
200290236,2023,8.2,4.0,2.05
200290236,2024,8.3,4.8,1.73
200290250,2022,5.6,3.0,1.87
200290250,2023,6.5,3.1,2.1
200290250,2024,7.1,3.9,1.82
200290257,2023,5.8,3.4,1.71
200290257,2024,6.7,2.9,2.31
209310010,2022,10.0,11.5,0.87
209310010,2023,9.4,4.1,2.29
209310010,2024,9.4,7.0,1.34
209310011,2022,8.6,4.0,2.15
209310011,2023,6.9,2.8,2.46
209310011,2024,6.4,3.0,2.13
209310024,2022,9.6,4.8,2.0
209310024,2023,6.9,3.0,2.3
209310024,2024,7.1,3.0,2.37
209310026,2022,10.7,5.4,1.98
209310026,2023,10.6,4.8,2.21
209310026,2024,10.9,7.8,1.4
209310027,2022,9.8,8.1,1.21
209310027,2023,9.4,5.6,1.68
209310027,2024,9.1,7.5,1.21
209310028,2022,8.5,4.3,1.98
209310028,2023,6.5,2.4,2.71
209310028,2024,5.9,2.7,2.19
209310037,2022,8.8,4.3,2.05
209310037,2023,9.4,8.4,1.12
209310037,2024,10.0,10.5,0.95
209310038,2022,11.1,7.8,1.42
209310038,2023,11.6,8.3,1.4
209310038,2024,10.9,12.6,0.87
209310039,2022,9.8,2.3,4.26
209310039,2023,8.3,5.5,1.51
209310039,2024,8.6,5.0,1.72
209310040,2022,11.6,13.8,0.84
209310040,2023,10.3,8.6,1.2
209310040,2024,10.0,10.4,0.96
209310041,2022,9.3,6.6,1.41
209310041,2023,7.5,2.6,2.88
209310041,2024,10.0,3.6,2.78
209310042,2022,9.1,6.3,1.44
209310042,2023,8.9,4.9,1.82
209310042,2024,9.4,7.0,1.34
209310043,2022,7.9,4.6,1.72
209310043,2023,6.2,3.1,2.0
209310043,2024,6.0,3.4,1.76
209310044,2022,9.9,12.0,0.83
209310044,2023,9.3,2.5,3.72
209310044,2024,9.8,7.0,1.4
209310045,2022,11.3,9.8,1.15
209310045,2023,7.5,3.8,1.97
209310045,2024,7.2,3.5,2.06
209310046,2022,11.2,6.5,1.72
209310046,2023,10.3,6.8,1.51
209310046,2024,11.1,9.1,1.22
209310048,2022,10.0,8.6,1.16
209310048,2023,10.6,6.0,1.77
209310048,2024,10.6,8.6,1.23
209310049,2022,9.9,5.9,1.68
209310049,2023,7.1,2.5,2.84
209310049,2024,7.3,2.9,2.52
209310050,2022,10.1,5.2,1.94
209310050,2023,10.0,4.3,2.33
209310050,2024,10.0,13.6,0.74
209310051,2022,10.3,3.8,2.71
209310051,2023,7.9,2.9,2.72
209310051,2024,7.5,2.8,2.68
209310052,2022,11.7,9.2,1.27
209310052,2023,10.9,7.4,1.47
209310052,2024,11.6,13.5,0.86
209310054,2022,11.0,10.1,1.09
209310054,2023,10.6,6.0,1.77
209310054,2024,10.2,4.0,2.55
209310055,2022,12.0,10.4,1.15
209310055,2023,9.6,4.4,2.18
209310055,2024,8.4,3.1,2.71
209310056,2022,10.3,6.2,1.66
209310056,2023,8.8,6.8,1.29
209310056,2024,9.3,7.4,1.26
209310057,2022,9.8,5.9,1.66
209310057,2023,7.2,2.4,3.0
209310057,2024,6.0,1.6,3.75
209310058,2022,11.1,10.5,1.06
209310058,2023,10.9,11.6,0.94
209310058,2024,10.6,7.5,1.41
209310059,2022,10.7,6.3,1.7
209310059,2023,9.5,3.6,2.64
209310059,2024,8.6,3.3,2.61
209310062,2022,9.5,9.4,1.01
209310062,2023,9.7,6.7,1.45
209310062,2024,10.0,8.8,1.14
209310063,2022,9.5,5.3,1.79
209310063,2023,7.4,3.1,2.39
209310063,2024,7.2,2.8,2.57
209310064,2022,10.8,7.1,1.52
209310064,2023,10.6,6.7,1.58
209310064,2024,10.4,8.3,1.25
209310065,2022,8.7,5.2,1.67
209310065,2023,7.9,3.1,2.55
209310065,2024,9.2,3.8,2.42
209310068,2022,11.2,9.7,1.15
209310068,2023,10.4,7.5,1.39
209310068,2024,11.1,10.2,1.09
209310069,2022,13.0,7.6,1.71
209310069,2023,8.1,2.6,3.12
209310069,2024,7.4,3.2,2.31
209310070,2022,10.6,5.3,2.0
209310070,2023,10.6,5.7,1.86
209310070,2024,12.0,11.0,1.09
209310071,2022,11.4,8.7,1.31
209310071,2023,7.9,2.7,2.93
209310071,2024,7.6,4.4,1.73
209310072,2022,10.1,4.5,2.24
209310072,2023,10.0,8.3,1.2
209310072,2024,10.9,9.2,1.18
209310110,2023,6.2,3.5,1.77
209310110,2024,6.5,2.8,2.32
209310117,2023,7.7,3.5,2.2
209310117,2024,9.8,3.8,2.58
209310124,2023,8.4,4.2,2.0
209310124,2024,6.3,4.4,1.43
209310131,2023,9.9,3.2,3.09
209310131,2024,10.0,5.1,1.96
209310138,2023,9.9,10.8,0.92
209310138,2024,12.7,16.2,0.78
209310145,2023,8.0,3.3,2.42
209310145,2024,8.1,3.3,2.45
209310152,2023,8.6,8.6,1.0
209310152,2024,12.5,13.8,0.91
209310159,2023,8.5,4.4,1.93
209310159,2024,8.4,4.3,1.95
209310166,2023,9.6,9.4,1.02
209310166,2024,12.1,12.8,0.95
209310173,2023,9.9,3.8,2.61
209310173,2024,9.4,2.0,4.7
209310180,2023,7.2,4.0,1.8
209310180,2024,9.4,5.6,1.68
209310187,2023,7.1,2.4,2.96
209310187,2024,9.1,3.3,2.76
209310208,2024,12.2,11.4,1.07
209310215,2024,7.4,2.1,3.52
209310222,2024,11.4,8.8,1.3
209310229,2024,7.7,2.6,2.96
209310236,2024,9.3,4.3,2.16
209310243,2024,6.6,1.5,4.4
209310250,2024,9.2,7.8,1.18
209310257,2024,7.0,2.6,2.69
301610010,2022,10.4,3.0,3.47
301610010,2023,9.9,8.0,1.24
301610010,2024,6.6,3.0,2.2
301610011,2022,8.0,7.0,1.14
301610011,2023,8.6,5.2,1.65
301610011,2024,7.0,5.6,1.25
301610012,2022,6.3,1.4,4.5
301610012,2023,9.1,6.7,1.36
301610012,2024,4.3,2.3,1.87
301610013,2022,10.0,1.0,10.0
301610014,2022,7.2,7.9,0.91
301610014,2023,9.4,6.8,1.38
301610014,2024,10.5,8.9,1.18
301610015,2024,3.0,2.0,1.5
301610016,2022,8.0,1.0,8.0
301610017,2022,5.8,3.1,1.87
301610017,2023,7.9,2.1,3.76
301610017,2024,8.0,1.5,5.33
301610018,2022,3.1,1.0,3.1
301610018,2023,4.1,1.7,2.41
301610022,2022,10.0,11.3,0.88
301610022,2023,10.2,3.0,3.4
301610022,2024,9.5,1.0,9.5
301610023,2022,7.9,8.0,0.99
301610023,2023,8.6,5.8,1.48
301610023,2024,8.7,3.5,2.49
301610024,2022,6.7,1.0,6.7
301610024,2023,7.7,3.0,2.57
301610026,2022,9.3,3.7,2.51
301610026,2023,10.0,7.5,1.33
301610026,2024,12.8,7.0,1.83
301610037,2022,10.4,5.0,2.08
301610037,2023,7.8,3.3,2.36
301610037,2024,10.2,6.5,1.57
301610038,2022,6.5,4.4,1.48
301610038,2023,7.1,4.7,1.51
301610038,2024,9.1,7.2,1.26
301610039,2022,4.9,1.0,4.9
301610039,2023,5.7,1.4,4.07
301610039,2024,7.4,5.0,1.48
301610115,2023,10.0,6.0,1.67
301610122,2023,13.2,11.4,1.16
301610122,2024,12.1,4.7,2.57
301610129,2023,4.5,5.0,0.9
301610157,2023,10.9,13.0,0.84
301610164,2023,7.3,4.6,1.59
301610164,2024,8.7,5.4,1.61
301610171,2023,9.5,9.5,1.0
209010015,2022,9.1,6.4,1.42
209010015,2023,9.2,3.8,2.42
209010015,2024,9.1,3.8,2.39
209010016,2022,9.8,6.2,1.58
209010016,2023,8.3,1.5,5.53
209010016,2024,7.0,2.6,2.69
209010027,2022,9.8,7.4,1.32
209010027,2023,9.7,6.0,1.62
209010027,2024,10.2,10.0,1.02
209010028,2022,10.9,7.8,1.4
209010028,2023,8.6,1.8,4.78
209010028,2024,7.6,2.4,3.17
209010030,2022,11.2,6.8,1.65
209010030,2023,9.9,5.6,1.77
209010030,2024,9.7,9.6,1.01
209010031,2022,12.4,12.6,0.98
209010031,2023,9.6,3.6,2.67
209010031,2024,7.8,2.6,3.0
209010033,2022,10.6,4.4,2.41
209010033,2023,10.5,5.2,2.02
209010033,2024,10.4,11.5,0.9
209010034,2022,10.9,8.0,1.36
209010034,2023,7.3,2.4,3.04
209010034,2024,6.4,2.0,3.2
209010043,2022,9.5,8.7,1.09
209010043,2023,10.5,9.4,1.12
209010043,2024,10.5,16.0,0.66
209010044,2022,11.7,10.4,1.12
209010044,2023,9.2,4.6,2.0
209010044,2024,7.4,2.0,3.7
209010053,2022,9.1,6.4,1.42
209010053,2023,8.5,2.8,3.04
209010053,2024,7.6,5.5,1.38
209010054,2022,10.3,8.0,1.29
209010054,2023,8.4,1.6,5.25
209010054,2024,6.6,2.2,3.0
209010058,2022,11.8,10.6,1.11
209010058,2023,10.9,7.3,1.49
209010058,2024,11.0,13.2,0.83
209010059,2022,11.8,9.7,1.22
209010059,2023,8.7,3.1,2.81
209010059,2024,7.2,2.3,3.13
209010073,2022,11.2,6.7,1.67
209010073,2023,9.9,4.0,2.48
209010073,2024,7.9,3.5,2.26
209010074,2022,9.7,8.1,1.2
209010074,2023,9.4,6.1,1.54
209010074,2024,9.7,4.4,2.2
209010075,2022,9.4,6.5,1.45
209010075,2023,7.2,1.6,4.5
209010075,2024,7.3,2.6,2.81
209010076,2022,9.0,5.4,1.67
209010076,2023,9.2,5.8,1.59
209010076,2024,9.1,5.8,1.57
209010080,2022,8.8,8.0,1.1
209010080,2023,8.5,5.5,1.55
209010080,2024,8.3,7.5,1.11
209010081,2022,9.2,5.7,1.61
209010081,2023,7.2,2.1,3.43
209010081,2024,6.1,1.7,3.59
209010082,2022,9.6,11.4,0.84
209010082,2023,9.8,3.6,2.72
209010082,2024,8.0,7.4,1.08
209010083,2022,10.3,7.2,1.43
209010083,2023,9.0,3.1,2.9
209010083,2024,6.8,2.7,2.52
209010089,2022,8.7,6.8,1.28
209010089,2023,8.8,6.2,1.42
209010089,2024,9.7,10.7,0.91
209010090,2022,9.8,7.1,1.38
209010090,2023,8.0,3.5,2.29
209010090,2024,6.7,2.4,2.79
209010091,2022,11.1,9.3,1.19
209010091,2023,9.9,7.2,1.38
209010091,2024,10.5,9.8,1.07
209010092,2022,12.7,9.6,1.32
209010092,2023,9.8,2.5,3.92
209010092,2024,7.5,2.1,3.57
209010093,2022,10.4,6.5,1.6
209010093,2023,10.5,6.4,1.64
209010093,2024,10.7,6.8,1.57
209010094,2022,12.4,11.8,1.05
209010094,2023,7.9,2.4,3.29
209010094,2024,6.9,2.8,2.46
209010107,2022,10.3,10.0,1.03
209010107,2023,9.8,6.8,1.44
209010107,2024,10.3,8.2,1.26
209010135,2022,7.3,7.0,1.04
209010135,2023,10.0,5.1,1.96
209010135,2024,9.8,7.1,1.38
209010156,2022,8.5,5.8,1.47
209010156,2023,10.5,11.3,0.93
209010156,2024,10.6,13.8,0.77
209010170,2022,9.4,4.2,2.24
209010170,2023,8.8,4.4,2.0
209010170,2024,9.6,9.4,1.02
209010177,2022,11.8,8.9,1.33
209010177,2023,9.2,1.7,5.41
209010177,2024,7.7,3.7,2.08
209010219,2023,8.8,10.8,0.81
209010219,2024,12.0,12.5,0.96
209010233,2024,8.7,3.4,2.56
209010240,2024,11.6,3.4,3.41
209010247,2024,8.9,9.0,0.99
209010254,2024,7.9,2.4,3.29
209010261,2024,6.6,1.5,4.4
209010268,2024,7.4,1.5,4.93
209010289,2024,9.0,10.6,0.85
209010296,2024,8.1,1.6,5.06
103010019,2022,10.9,6.2,1.76
103010019,2023,10.3,15.6,0.66
103010019,2024,9.8,17.4,0.56
103010037,2022,7.8,3.5,2.23
103010037,2023,7.0,3.9,1.79
103010037,2024,6.6,5.9,1.12
103010064,2022,10.8,5.1,2.12
103010064,2023,10.5,6.8,1.54
103010064,2024,9.1,5.3,1.72
103010073,2022,10.7,7.5,1.43
103010073,2023,9.5,6.3,1.51
103010073,2024,8.9,8.7,1.02
103010082,2022,9.4,6.7,1.4
103010082,2023,9.1,5.8,1.57
103010082,2024,7.5,5.9,1.27
103010134,2022,9.5,5.0,1.9
103010134,2023,8.8,6.2,1.42
103010134,2024,9.3,7.7,1.21
103010143,2022,7.6,5.1,1.49
103010143,2023,6.4,3.8,1.68
103010143,2024,6.7,3.4,1.97
103010161,2022,10.9,6.3,1.73
103010161,2023,9.9,4.9,2.02
103010161,2024,12.1,7.8,1.55
103010179,2022,9.2,4.8,1.92
103010179,2023,9.6,4.2,2.29
103010179,2024,10.9,6.9,1.58
103010197,2022,9.8,5.9,1.66
103010197,2023,9.4,5.7,1.65
103010197,2024,12.2,10.9,1.12
103010204,2022,10.6,4.2,2.52
103010204,2023,8.1,2.4,3.38
103010204,2024,10.6,6.7,1.58
103010213,2022,8.4,3.4,2.47
103010213,2023,7.7,4.4,1.75
103010213,2024,7.6,4.5,1.69
103010222,2022,8.8,4.1,2.15
103010222,2023,7.5,4.8,1.56
103010222,2024,8.6,8.0,1.07
103010258,2022,9.8,4.2,2.33
103010258,2023,8.1,3.0,2.7
103010258,2024,8.3,6.2,1.34
103010276,2022,9.7,6.8,1.43
103010276,2023,8.5,8.6,0.99
103010276,2024,7.5,4.4,1.7
103010285,2022,12.5,8.0,1.56
103010285,2023,12.4,7.9,1.57
103010285,2024,11.1,4.6,2.41
103010319,2022,7.1,4.4,1.61
103010319,2023,6.7,11.4,0.59
103010319,2024,9.7,6.3,1.54
103010328,2022,5.9,2.2,2.68
103010328,2023,5.1,1.4,3.64
103010328,2024,5.7,4.3,1.33
103010346,2022,9.3,3.4,2.74
103010346,2023,8.3,5.5,1.51
103010346,2024,9.6,5.0,1.92
103010355,2022,7.9,4.5,1.76
103010355,2023,6.8,4.6,1.48
103010355,2024,7.1,7.2,0.99
103010364,2022,9.7,9.4,1.03
103010364,2023,8.6,7.9,1.09
103010364,2024,8.6,3.2,2.69
103010373,2022,9.3,7.5,1.24
103010373,2023,7.6,3.1,2.45
103010373,2024,7.1,3.1,2.29
103010382,2022,10.4,7.8,1.33
103010382,2023,8.4,7.3,1.15
103010382,2024,8.2,5.6,1.46
103010391,2022,7.1,4.4,1.61
103010391,2023,8.2,4.7,1.74
103010391,2024,8.7,5.2,1.67
103010531,2022,8.8,4.7,1.87
103010531,2023,8.1,4.5,1.8
103010531,2024,7.6,5.4,1.41
103010549,2022,8.8,4.0,2.2
