lise_adi,sehir,lise_id
MEV KOLEJİ ÖZEL BASINKÖY FEN LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,11876
ÖZEL DANİŞMENDLER AVCILAR TEMEL LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,11877
ÖZEL BAŞER AKŞAM LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,11878
ÖZEL MECİDİYEKÖY SINAV TEMEL LİSESİ (İSTANBUL - ŞİŞLİ),İSTANBUL,11879
ÖZEL 2023 TERCÜMAN ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,11880
ÖZEL AVCILAR NAZMİ ARIKAN FEN BİLİMLERİ TEMEL LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,11881
ÖZEL BEŞİKTAŞ UĞUR TEMEL LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,11882
ÖZEL UĞUR TEMEL LİSESİ (ZONGULDAK - MERKEZ),ZONGULDAK,11883
ÖZEL FEN BİLİMLERİ TEMEL LİSESİ (EDİRNE - MERKEZ),EDİRNE,11884
GÜMÜŞHANE ZİGANA MESLEKİ VE TEKNİK ANADOLU LİSESİ (GÜMÜŞHANE - MERKEZ),GÜMÜŞHANE,11885
KARDELEN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,11886
ÖZEL BAHÇEŞEHİR MEKTEBİM ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,11887
ÖZEL ÇEKMEKÖY DERYA ÖNCÜ ANADOLU LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,11888
ÖZEL ANTALYA BİLİM DOĞA ANADOLU LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,11889
ÖZEL BAŞAKŞEHİR ANADOLU LİSESİ (TEKİRDAĞ - KAPAKLI),TEKİRDAĞ,11890
PAZAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (RİZE - PAZAR),RİZE,11891
ÖZEL ZOĞRAFYON RUM LİSESİ VE TİCARET OKULU (İSTANBUL - BEYOĞLU),İSTANBUL,11892
İSTEK ÖZEL KEMAL ATATÜRK FEN LİSESİ (İSTANBUL - SARIYER),İSTANBUL,11893
ÖZEL GÜNDÜZALP ANADOLU LİSESİ (MANİSA - TURGUTLU),MANİSA,11894
ÖZEL ELİPS ANADOLU LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,11895
ÖZEL ARNAVUTKÖY FEN BİLİMLERİ ANADOLU LİSESİ (İSTANBUL - ARNAVUTKÖY),İSTANBUL,11896
ÖZEL TEKİRDAĞ MODERN FEN BİLİMLERİ TEMEL LİSESİ (TEKİRDAĞ - SÜLEYMANPAŞA),TEKİRDAĞ,11897
ÖZEL SERVERGAZİ ANADOLU LİSESİ (DENİZLİ - MERKEZEFENDİ),DENİZLİ,11898
ÖZEL BAKIRKÖY NAZMİ ARIKAN FEN BİLİMLERİ TEMEL LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,11899
İSTEK ÖZEL ULUĞBEY FEN LİSESİ (İSTANBUL - KARTAL),İSTANBUL,11900
ÖZEL MAVİŞEHİR ANADOLU LİSESİ (İZMİR - MENEMEN),İZMİR,11901
ÖZEL ÇEKMECE DOĞA FEN VE TEKNOLOJİ LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,11902
ÖZEL BAHÇEŞEHİR DOĞA FEN VE TEKNOLOJİ LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,11903
ÖZEL NAZMİ ARIKAN FEN BİLİMLERİ FEN LİSESİ (İSTANBUL - KAĞITHANE),İSTANBUL,11904
ÖZEL KOCAELİ MARMARA KOLEJİ FEN LİSESİ (KOCAELİ - KARTEPE),KOCAELİ,11905
ÖZEL YENİAY ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,11906
ÖZEL MEF LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,11907
ÖZEL GAZİOSMANPAŞA UĞUR TEMEL LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,11908
ÖZEL KOLEJ KARATARAKLI GÜZEL SANATLAR ANADOLU LİSESİ (İZMİR - KONAK),İZMİR,11909
MEHMET YAŞAR KANDEMİR ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,11910
ÖZEL KÜPKÖK BİNYÜZ ONİKİ ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,11911
ÖZEL HATAY BAHÇEŞEHİR FEN VE TEKNOLOJİ LİSESİ (HATAY - ANTAKYA),HATAY,11912
MİMAR SİNAN ÜNİVERSİTESİ DEVLET KONSERVATUARI MÜZİK VE SAHNE SANATLARI LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,11913
ÖZEL BEŞİKTAŞ FİNAL TEMEL LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,11914
ÖZEL KADIKÖY DİL KOLEJİ (DİLKO) ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,11915
İSTANBUL ÜNİVERSİTESİ VAKFI ÖZEL ADIGÜZEL GÜZEL SANATLAR LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,11916
ÖZEL BAĞCILAR BAŞER AKŞAM LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,11917
ÖZEL BEYKOZ DOĞA ANADOLU LİSESİ (İSTANBUL - BEYKOZ),İSTANBUL,11918
ÖZEL FİNAL AKADEMİ ANADOLU LİSESİ (ESKİŞEHİR - ODUNPAZARI),ESKİŞEHİR,11919
ÖZEL BATI LİSESİ (Y.D.A.) (İSTANBUL),,11920
ÖZEL KÜLTÜR TEMEL LİSESİ (MARDİN - ARTUKLU),MARDİN,11921
ÖZEL ESENYURT NAZMİ ARIKAN FEN BİLİMLERİ TEMEL LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,11922
HALİL AKKANAT ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,11923
ÖZEL EDİRNE BEYKENT ANADOLU LİSESİ (EDİRNE - MERKEZ),EDİRNE,11924
ÖZEL KANIT ANADOLU LİSESİ (HAKKARİ - YÜKSEKOVA),HAKKARİ,11925
ÖZEL ÜNYE SINAV ANADOLU LİSESİ (ORDU - ÜNYE),ORDU,11926
ÖZEL İSTANBUL ÜMİT TEMEL LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,11927
ÖZEL ESENYURT BİL KOLEJİ ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,11928
ÖZEL BİLİMSEL ANALİZ TEMEL LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,11929
ÖZEL YÜZYIL IŞIL LİSESİ,,11930
ŞIRNAK TÜRKİYE ODALAR VE BORSALAR BİRLİĞİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞIRNAK - MERKEZ),ŞIRNAK,11931
ÖZEL VİTAL MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,11932
ÖZEL ANI FEN BİLİMLERİ TEMEL LİSESİ (KOCAELİ - GEBZE),KOCAELİ,11933
ÖZEL KARDELEN MESLEK VE TEKNİK ANADOLU LİSESİ (İSTANBUL - SULTANBEYLİ),İSTANBUL,11934
ÖZEL İSTANBUL HAYAT ANADOLU SAĞLIK MESLEK LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,11935
ÖZEL PENDİK DOĞRU CEVAP TEMEL LİSESİ (İSTANBUL - PENDİK),İSTANBUL,11936
ÖZEL ANKARA İBN-İ SİNA MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - KEÇİÖREN),ANKARA,11937
ÖZEL KARTAL UĞUR TEMEL LİSESİ (İSTANBUL - KARTAL),İSTANBUL,11938
ÖZEL SULTAN SINAV TEMEL LİSESİ (İSTANBUL - SULTANBEYLİ),İSTANBUL,11939
ÖZEL SORGUN UTKU MESLEKİ VE TEKNİK ANADOLU LİSESİ (YOZGAT - SORGUN),YOZGAT,11940
DİDİM MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - DİDİM),AYDIN,11941
ÖZEL NAZİLLİ UĞUR FEN LİSESİ (AYDIN - NAZİLLİ),AYDIN,11942
İCLAL EKENLER ANADOLU LİSESİ (MERSİN - TARSUS),MERSİN,11943
GÜLPINAR ÇOK PROGRAMLI ANADOLU LİSESİ (AKSARAY - GÜLAĞAÇ),AKSARAY,11944
YALOVA ALTINOVA TERSANE GİRİŞİMCİLERİ A.Ş. MESLEKİ VE TEKNİK ANADOLU LİSESİ (YALOVA - ALTINOVA),YALOVA,11945
ÖZEL ESENLER UĞUR TEMEL LİSESİ (İSTANBUL - ESENLER),İSTANBUL,11946
ÖZEL BURSA GELİŞİM TEMEL LİSESİ (BURSA - OSMANGAZİ),BURSA,11947
ÖZEL BEYLİKDÜZÜ MEDENİYET ANADOLU LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,11948
ÖZEL GÜNGÖREN FİNAL ANADOLU LİSESİ (İSTANBUL - GÜNGÖREN),İSTANBUL,11949
PAGEV PLASTİK TEKNOLOJİSİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,11950
ÖZEL SALİHLİ KOCATÜRK ANADOLU LİSESİ (MANİSA - SALİHLİ),MANİSA,11951
ÖZEL GÜNGÖREN EKSEN ANADOLU LİSESİ (İSTANBUL - GÜNGÖREN),İSTANBUL,11952
ÖZEL EDİRNE NAZMİ ARIKAN FEN BİLİMLERİ FEN LİSESİ (EDİRNE - MERKEZ),EDİRNE,11953
ÖZEL MERSİNLİ BATI MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - KONAK),İZMİR,11954
PERŞEMBE FİLİZ-RIFAT GÜPGÜPOĞLU ANADOLU LİSESİ (ZONGULDAK - ÇAYCUMA),ZONGULDAK,11955
ÖZEL ÇEKMEKÖY İLETİŞİM AKŞAM LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,11956
ÖZEL UFUKLAR AKŞAM LİSESİ (İSTANBUL - GÜNGÖREN),İSTANBUL,11957
ÖZEL FATİH LİSESİ (İZMİR - KONAK),İZMİR,11958
ÖZEL MALTEPE TARHAN ANADOLU LİSESİ (İSTANBUL - MALTEPE),İSTANBUL,11959
ÖZEL BURSA HAZAR ANADOLU LİSESİ (BURSA - MUDANYA),BURSA,11960
HASAN RIZA GÜZEL SANATLAR LİSESİ (EDİRNE - MERKEZ),EDİRNE,11961
ÖZEL ŞIRNAK FEN VE TEKNOLOJİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞIRNAK - MERKEZ),ŞIRNAK,11962
ÖZEL 22. YÜZYIL ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,11963
ÖZEL BAKIRKÖY FİNAL TEMEL LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,11964
ÖZELGÜNGÖREN MEKTEBİM ANADOLU LİSESİ (İSTANBUL - GÜNGÖREN),İSTANBUL,11965
ÖZEL EĞİTİMDE RASYONEL AÇILIM (ERA) KOLEJİ SEFAKÖY ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,11966
KESKİN MESLEKİ VE TEKNİK ANADOLU LİSESİ (KIRIKKALE - KESKİN),KIRIKKALE,11967
ÖZEL UĞUR MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,11968
ÖZEL BAŞAKŞEHİR OĞUZKAAN ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,11969
MÜNCİ İNCİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (VAN - TUŞBA),VAN,11970
ÖZEL KAVAKLI ANADOLU LİSESİ (AYDIN - EFELER),AYDIN,11971
ÖZEL İSTANBUL ERDEM ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,11972
ÖZEL SERVERGAZİ GÜNAY ANADOLU LİSESİ (DENİZLİ - MERKEZEFENDİ),DENİZLİ,11973
ÖZEL ÜSKÜDAR SINAV TEMEL LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,11974
ÖZEL BAĞCI FİNAL TEMEL LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,11975
HÜRRİYET TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (ERZİNCAN - MERKEZ),ERZİNCAN,11976
ÖZEL BAKIRKÖY DİL VE KONUŞMA TEMEL LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,11977
ÖZEL NİLÜFER ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,11978
ÖZEL ÇAĞDAŞ FEN BİLİMLERİ TEMEL LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,11979
ÖZEL MUSTAFA YELKENOĞLU FEN LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,11980
ÖZEL KARAMAN SINAV FEN LİSESİ (KARAMAN - MERKEZ),KARAMAN,11981
ÖZEL ISPARTA REŞHA MESLEKİ VE TEKNİK ANADOLU LİSESİ (ISPARTA - MERKEZ),ISPARTA,11982
ÖZEL ÇENGELKÖY ANADOLU LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,11983
ÖZEL POZİTİF DEĞİŞİM TEMEL LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,11984
ÖZEL ÖZLEM TEMEL LİSESİ (MERSİN - SİLİFKE),MERSİN,11985
ÖZEL ÜNİTEM TEMEL LİSESİ (KOCAELİ - KÖRFEZ),KOCAELİ,11986
KAĞIZMAN ENDÜSTRİ MESLEK LİSESİ (KARS),,11987
ÖZEL BÜYÜK BAŞARI TEMEL LİSESİ (ISPARTA - MERKEZ),ISPARTA,11988
ÖZEL GÖKKUŞAĞI ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,11989
BÜYÜKÇEKMECE ÖZEL CİHANGİR ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,11990
ÖZEL YEŞİLPINAR ON ADIM EĞİTİM BİLİMLERİ TEMEL LİSESİ (İSTANBUL - EYÜP),İSTANBUL,11991
ŞEHİT MUHAMMED ALİ DÜNDAR ANADOLU İMAM HATİP LİSESİ (KONYA - GÜNEYSINIR),KONYA,11992
İDİL MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞIRNAK - İDİL),ŞIRNAK,11993
ÖZEL SARIYER DOĞA FEN VE TEKNOLOJİ LİSESİ (İSTANBUL - SARIYER),İSTANBUL,11994
ÖZEL SAFRANBOLU MURAT YILDIRIM ANADOLU LİSESİ (KARABÜK - SAFRANBOLU),KARABÜK,11995
ÖZEL ETİLER AÇI AKŞAM LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,11996
ÖZEL BİSMİL UĞUR TEMEL LİSESİ (DİYARBAKIR - BİSMİL),DİYARBAKIR,11997
ÖZEL İSTANBUL FORM KOLEJİ ANADOLU LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,11998
ÖZEL MERSİN DİZGE AKŞAM LİSESİ (MERSİN - TOROSLAR),MERSİN,11999
ÖZEL ÇANAKKALE FİNAL ANADOLU LİSESİ (ÇANAKKALE - MERKEZ),ÇANAKKALE,12000
ÖZEL CEBİR FEN VE TEKNOLOJİ LİSESİ (İSTANBUL - PENDİK),İSTANBUL,12001
ÖZEL BAHÇEŞEHİR NAZMİ ARIKAN FEN BİLİMLERİ TEMEL LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,12002
SARIYER ATATÜRK MESLEKİ EĞİTİM MERKEZİ (İSTANBUL - SARIYER),İSTANBUL,12003
İSMAİL BİÇER ANADOLU İMAM HATİP LİSESİ (İSTANBUL - PENDİK),İSTANBUL,12004
ÖZEL ARTI METROPOL MESLEKİ VE TEKNİK ANADOLU LİSESİ (AKSARAY - MERKEZ),AKSARAY,12005
ÖZEL GEBZE EĞİTİMDE RASYONEL AÇILIM (ERA) KOLEJİ ANADOLU LİSESİ (KOCAELİ - GEBZE),KOCAELİ,12006
ÖZEL İZMİT KAVRAM ANADOLU LİSESİ (KOCAELİ - İZMİT),KOCAELİ,12007
ÖZEL PENDİK BİREY TEMEL LİSESİ (İSTANBUL - PENDİK),İSTANBUL,12008
BİSMİL ATATÜRK MESLEKİ VE TEKNİK ANADOLU LİSESİ (DİYARBAKIR - BİSMİL),DİYARBAKIR,12009
ÖZEL SEDAT AKDOĞAN FİNAL PANCARLI TEMEL LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,12010
ÖZEL KENT KOLEJİ ANADOLU LİSESİ (İZMİR - ÇİĞLİ),İZMİR,12011
ÖZEL BURÇ SEYHAN KIZ ANADOLU LİSESİ (ADANA - ÇUKUROVA),ADANA,12012
ÖZEL PENDİK YÖNDER ANADOLU LİSESİ (İSTANBUL - PENDİK),İSTANBUL,12013
ÖZEL ASAL ANADOLU LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,12014
ÖZEL KADIKÖY AKŞAM LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,12015
ŞEHİT ÖĞRETMEN ERGİN KOMUT MESLEKİ VE TEKNİK ANADOLU LİSESİ (KOCAELİ - İZMİT),KOCAELİ,12016
ÖZEL KADIKÖY BİREY TEMEL LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,12017
ÖZEL ANTALYA DOĞRU VE RASYONEL AKŞAM LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,12018
ÖZEL NAZMİ ARIKAN FEN BİLİMLERİ KURTKÖY FEN LİSESİ (İSTANBUL - PENDİK),İSTANBUL,12019
ÖZEL ULUDAĞ MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - YILDIRIM),BURSA,12020
GAZİ ANADOLU LİSESİ (ÇANAKKALE - BOZCAADA),ÇANAKKALE,12021
ÖZEL GEBZE HİSAR ANADOLU LİSESİ (KOCAELİ - GEBZE),KOCAELİ,12022
ULUBORLU ANADOLU İMAM HATİP LİSESİ (ISPARTA - ULUBORLU),ISPARTA,12023
ÖZEL BATMAN İNCİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,12024
PİRİ REİS MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - VİRANŞEHİR),ŞANLIURFA,12025
ÖZEL GÜNEŞLİ YENİAY ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,12026
HACI FATMA GÜL ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,12027
ÖZEL KAYAŞEHİR PETEK OKULLARI FEN LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,12028
BANDIRMA SAĞLIK MESLEK LİSESİ (BALIKESİR),,12029
DURAĞAN ÇOK PROGRAMLI LİSESİ (SİNOP - DURAĞAN),SİNOP,12030
ÖZEL KUZEY GÖKTÜRK MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAMSUN - İLKADIM),SAMSUN,12031
ÖZEL SUNGURBEY ANADOLU LİSESİ (NİĞDE - MERKEZ),NİĞDE,12032
ÖZEL BAĞCILAR YENİAY ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,12033
ÖZEL MARMARA EVLERİ İHLAS FEN LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,12034
ÖZEL KIZILKAYA ŞİŞLİ UĞUR TEMEL LİSESİ (İSTANBUL - ŞİŞLİ),İSTANBUL,12035
ÖZEL İZMİR YOLU TAN FEN LİSESİ (BURSA - NİLÜFER),BURSA,12036
ÖZEL KIRŞAN AÇI ANADOLU LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,12037
ÖZEL DİLA MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,12038
ÖZEL BURSA ÖZLÜCE DOĞA FEN VE TEKNOLOJİ LİSESİ (BURSA - NİLÜFER),BURSA,12039
ÖZEL ANABİLİM FEN VE TEKNOLOJİ LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,12040
ÖZEL BERGAMA DOĞA FEN LİSESİ (İZMİR - BERGAMA),İZMİR,12041
ÖZEL İLKADIM KAMPÜS KOLEJİ (SAMSUN - İLKADIM),SAMSUN,12042
ÖZEL İSTANBUL ANAFEN ANADOLU LİSESİ (İSTANBUL - MALTEPE),İSTANBUL,12043
ÖZEL ANTALYA TOROS AKDENİZ FEN LİSESİ (ANTALYA - DÖŞEMEALTI),ANTALYA,12044
BEŞİKDÜZÜ MESLEKİ VE TEKNİK ANADOLU LİSESİ (TRABZON - BEŞİKDÜZÜ),TRABZON,12045
ÖZEL KAĞITHANE UĞUR FEN LİSESİ (İSTANBUL - KAĞITHANE),İSTANBUL,12046
ÖZEL YENİ DÜNYA LİSESİ,,12047
ÖZEL ENGİN AKAD ANADOLU LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,12048
ÖZEL YENİ VİZYON ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,12049
ÖZEL AYTAŞI AKŞAM LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,12050
YAVUZ BAHADIROĞLU ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SANCAKTEPE),İSTANBUL,12051
MİTHATPAŞA MESLEKİ VE TEKNİK ANADOLU LİSESİ (AMASYA - MERZİFON),AMASYA,12052
OSMANİYE SAMET AYBABA SPOR LİSESİ (OSMANİYE - MERKEZ),OSMANİYE,12053
ZEYTİNLİOVA ANADOLU LİSESİ (MANİSA - AKHİSAR),MANİSA,12054
KARAYAZI ANADOLU İMAM HATİP LİSESİ (ERZURUM - KARAYAZI),ERZURUM,12055
ÖZEL KASIMOĞLU COŞKUN FEN LİSESİ (İSTANBUL - MALTEPE),İSTANBUL,12056
GÖKÇE ÇOK PROGRAMLI ANADOLU LİSESİ (MARDİN - ARTUKLU),MARDİN,12057
VAN GÜZEL SANATLAR LİSESİ (VAN - TUŞBA),VAN,12058
MARMARA ÇOK PROGRAMLI ANADOLU LİSESİ (BALIKESİR - MARMARA),BALIKESİR,12059
ÖZEL BAHÇELİEVLER KÜLTÜR TEMEL LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,12060
ÖZEL BEŞİKTAŞ TAKSİM KOLEJİ ANADOLU LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,12061
ÖZEL BAŞARI TEMEL LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,12062
GEREDE MESLEKİ VE TEKNİK ANADOLU LİSESİ (BOLU - GEREDE),BOLU,12063
ÖZEL ŞİRİNEVLER UĞUR TEMEL LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,12064
ÖZEL ELİT GENÇLER LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,12065
ÖZEL İSTANBUL BAŞAK TEMEL LİSESİ (İSTANBUL - ŞİŞLİ),İSTANBUL,12066
KADIKÖY SSK SÜREYYAPAŞA SAĞLIK MESLEK L (İSTANBUL),,12067
ÖZEL GÜNEŞLİ BİREY TEMEL LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,12068
ÖZEL ÇEKMEKÖY ÇINAR FEN LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,12069
ÖZEL GÜRMAN FEN BİLİMLERİ ANADOLU LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,12070
GÜNEYSINIR ÇOK PROGRAMLI ANADOLU LİSESİ (KONYA - GÜNEYSINIR),KONYA,12071
GÜNEYSU YAVUZ SELİM ANADOLU LİSESİ (RİZE - GÜNEYSU),RİZE,12072
İSTANBUL ANADOLU SEKRETERLİK MESLEK L (İSTANBUL),,12073
BORSA İSTANBUL ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - BİSMİL),DİYARBAKIR,12074
HÜSEYİN ERKAN ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,12075
ÖZEL GEBZE UĞUR TEMEL LİSESİ (KOCAELİ - GEBZE),KOCAELİ,12076
ÖZEL KÜTAHYA TEMEL LİSESİ (KÜTAHYA - MERKEZ),KÜTAHYA,12077
ÖZEL REHBER ANADOLU LİSESİ (KONYA - SELÇUKLU),KONYA,12078
VİRANŞEHİR TİCARET MESLEK LİSESİ (ŞANLIURFA),,12079
ÖZEL BEYLİKDÜZÜ BİLİM VADİSİ ANADOLU LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,12080
ÖZEL KOZYATAĞI AKŞAM LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,12081
AZİZ BAYRAKTAR ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SANCAKTEPE),İSTANBUL,12082
HAYRABOLU HÜSEYİN KORKMAZ LİSESİ (TEKİRDAĞ - HAYRABOLU),TEKİRDAĞ,12083
ÖZEL ALSANCAK FEN BİLİMLERİ TEMEL LİSESİ (İZMİR - KONAK),İZMİR,12084
ÖZEL ATAŞEHİR MEKTEBİM GÜNEŞ LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,12085
ÖZEL GÜNAYDIN LİSESİ (İSTANBUL),,12086
ÖZEL NAZİLLİ UĞUR ANADOLU LİSESİ (AYDIN - NAZİLLİ),AYDIN,12087
ÖZEL RAHİME BATU FEN LİSESİ (MALATYA - YEŞİLYURT),MALATYA,12088
ÖZEL YENİ BAKIŞ TEMEL LİSESİ (SAMSUN - İLKADIM),SAMSUN,12089
PAZAR LİSESİ (TOKAT),,12090
CUMHURİYET ANADOLU LİSESİ (ÇANAKKALE - GELİBOLU),ÇANAKKALE,12091
İHSANİYE ANADOLU İMAM HATİP LİSESİ (AFYONKARAHİSAR - İHSANİYE),AFYONKARAHİSAR,12092
TBMM 85. YIL MESLEKİ VE TEKNİK ANADOLU LİSESİ (MANİSA - ŞEHZADELER),MANİSA,12093
ÖZEL BAYRAMPAŞA UĞUR TEMEL LİSESİ (İSTANBUL - BAYRAMPAŞA),İSTANBUL,12094
ÇUMRALIOĞLU VAKFI ANADOLU İMAM HATİP LİSESİ (KONYA - KARATAY),KONYA,12095
HAYRAT BORSA İSTANBUL ÇOK PROGRAMLI ANADOLU LİSESİ (TRABZON - HAYRAT),TRABZON,12096
ÖZEL ABC TEMEL LİSESİ (ANKARA - ETİMESGUT),ANKARA,12097
ÖZEL DENİZLİ UĞUR FEN LİSESİ (DENİZLİ - PAMUKKALE),DENİZLİ,12098
ÖZEL FİNAL TEMEL LİSESİ (ESKİŞEHİR - ODUNPAZARI),ESKİŞEHİR,12099
ÖZEL MEKTEBİM ÇUKUROVA BİLFEN FEN LİSESİ (ADANA - ÇUKUROVA),ADANA,12100
GEYVE SİNAN BEY MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAKARYA - GEYVE),SAKARYA,12101
ÖZEL GAZİOSMANPAŞA ÜNSAL TEMEL LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,12102
PROF. DR. NABİ AVCI ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,12103
ÖZEL ANTALYA İMZA TEMEL LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,12104
ÖZEL BİLİMKENT ANADOLU LİSESİ (MERSİN - MEZİTLİ),MERSİN,12105
